device,故障小时,故障星期,故障月份,故障季度,是否周末,是否工作日高峰,维修时长_小时,响应时间_小时,维修类型,历史次数,上次间隔_小时,平均间隔_小时,间隔标准差_小时,近期趋势_比值,最近3次平均_小时,最近3次趋势,运行天数,故障频率_次每天,故障加速比,平均维修时长_小时,响应时间趋势,车站编码,品牌编码,线路编码,故障间隔_小时
1000057376,7,5,1,1,1,0,0.25,0.0,0,13,404.1666666666667,117.27307692307691,160.4922127602731,3.446372153237768,150.92935185185186,1.4082357805305807,67.62708333333333,0.19223067681217462,1.0,0.21692307692307694,-0.0854059829059829,93,2,4,98.5
1000057376,7,1,1,1,0,1,0.17,0.2025,0,14,98.5,115.93214285714285,154.72972047960303,0.8496349464779589,175.8036111111111,1.7650333986430162,77.61725694444445,0.1803722593549097,1.0,0.2192857142857143,0.12319444444444447,93,2,4,239.76416666666665
1000057376,17,2,3,1,0,1,0.13,0.05,0,15,239.76416666666665,124.18761111111111,152.64121076894088,1.9306609129701526,247.47694444444446,2.6506314800130237,121.05069444444445,0.12391502641799522,1.0,0.21600000000000003,-0.03751851851851852,93,2,4,1042.4025
1000057376,12,5,3,1,1,0,0.17,0.06666666666666667,0,16,1042.4025,181.57604166666667,266.9168596171709,5.740859258603131,460.2222222222222,3.9243638374462773,130.81944444444446,0.12230597727996602,1.0,0.210625,-0.018506944444444437,93,2,4,234.45
1000057376,21,3,3,1,0,0,0.25,0.058055555555555555,0,17,234.45,184.68627450980392,259.24607482584855,1.2694500477070367,505.53888888888883,4.360644739123227,143.19758101851852,0.11871708920698552,1.0,0.20823529411764707,-0.02602941176470587,93,2,4,297.0752777777778
1000057376,9,4,4,2,0,1,0.08,0.1,0,18,297.0752777777778,190.93010802469135,253.25377195223462,1.5559373052038508,524.6425925925926,4.2245968648269345,150.72430555555556,0.11942334007546891,1.0,0.21055555555555555,0.017361111111111133,93,2,4,180.64138888888888
1000057376,9,5,4,2,1,0,0.17,0.16666666666666666,0,19,180.64138888888888,190.38859649122807,246.5098269020185,0.9488036164378347,237.38888888888889,1.307380019394896,151.68958333333333,0.12525579926110067,1.0,0.2036842105263158,0.08311403508771929,93,2,4,23.166666666666668
1000057376,5,1,4,2,0,0,0.25,1.1580555555555556,0,20,23.166666666666668,182.02749999999997,243.01644137275332,0.1272701469030447,166.96111111111114,0.9040255511419062,154.55105324074074,0.12940707669488635,1.0,0.202,1.0703472222222223,93,2,4,68.67527777777778
1000057376,12,5,4,2,1,0,0.32,0.38333333333333336,0,23,6.8,161.8289855072464,232.77912559325546,0.04201966649092855,27.17222222222222,0.14927536894551355,158.8201388888889,0.14481790634933822,1.0,0.2091304347826087,0.2472946859903382,93,2,4,89.61666666666666
1000057376,18,2,4,2,0,1,0.17,0.06666666666666667,0,24,89.61666666666666,158.8201388888889,228.33437956354712,0.5642651321676537,34.152685185185184,0.19335746284948405,177.06458333333333,0.13554376345730726,1.0,0.21375000000000002,-0.07967592592592594,93,2,4,437.8666666666667
1000057376,6,6,5,2,1,0,0.25,0.03333333333333333,0,25,437.8666666666667,169.982,230.30678838925448,2.575959022960708,178.09444444444443,1.0545885744080554,180.60486111111112,0.13842373813304829,1.0,0.21200000000000002,-0.10982222222222224,93,2,4,84.96666666666667
1000057376,6,2,6,2,0,0,0.17,0.25,0,26,84.96666666666667,166.71217948717947,226.42540302197517,0.5096608233599644,204.15,1.2615168991357446,211.56458333333333,0.12289391537257142,1.0,0.21346153846153848,0.11106837606837605,93,2,4,743.0333333333333
1000057376,15,4,6,2,0,0,0.25,0.1986111111111111,0,27,743.0333333333333,188.05740740740737,247.41810522853584,3.9510984626312307,421.9555555555556,2.6568139184426034,213.95908564814815,0.12619235083291117,1.0,0.21185185185185187,0.05556584362139916,93,2,4,57.46805555555556
1000057376,5,3,6,2,0,0,0.17,1.2358333333333333,0,28,57.46805555555556,183.39350198412694,244.16541011404618,0.3133592789857731,295.1560185185185,1.7363957272014363,219.55614583333335,0.12753002150645787,1.0,0.21321428571428575,1.0908035714285713,93,2,4,134.32944444444445
1000057376,7,4,7,3,0,1,0.08,0.03333333333333333,0,29,134.32944444444445,181.70163793103444,240.08570322652656,0.739285820241405,311.61027777777775,1.8691512444839085,241.6326388888889,0.12001689893117135,1.0,0.2117241379310345,-0.14931034482758623,93,2,4,529.8358333333333
1000057376,7,2,7,3,0,1,0.2,0.06916666666666667,0,30,529.8358333333333,193.30611111111108,244.18235712914029,2.7409161058616403,240.54444444444445,1.2791011412304445,246.64572916666665,0.12163194595487202,1.0,0.20733333333333334,-0.1085,93,2,4,120.31416666666667
1000057376,15,3,7,3,0,0,0.32,0.75,0,31,120.31416666666667,190.9515322580645,240.55759585698303,0.630076989891683,261.4931481481481,1.4258583063456756,247.95416666666668,0.12502310574871028,1.0,0.2070967741935484,0.5758333333333333,93,2,4,31.4025
1000057376,8,6,7,3,1,0,0.32,0.2,0,32,31.4025,185.965625,238.39089889794,0.16886185281990357,227.18416666666667,1.2503143573223712,250.6625,0.1276616965042637,1.0,0.210625,0.00783854166666667,93,2,4,65.0
1000057376,7,6,8,3,1,0,0.25,0.48333333333333334,0,33,65.0,182.29999999999998,235.66516626466816,0.35655512888883406,72.2388888888889,0.3737020442340255,278.6381944444444,0.11843315330762963,1.0,0.21393939393939396,0.29093434343434343,93,2,4,671.4166666666666
1000057376,21,3,8,3,0,0,0.17,0.016666666666666666,0,34,671.4166666666666,196.6857843137255,246.44263836990473,3.4136512151868623,255.93972222222223,1.3403386670022894,290.20694444444445,0.11715777534230841,1.0,0.21500000000000002,-0.18428921568627452,93,2,4,277.65
1000057376,5,0,8,3,0,0,0.13,0.2,0,35,277.65,198.99904761904762,243.270750335093,1.3952328079356686,338.0222222222222,1.8176597003023844,293.53680555555553,0.11923547349967945,1.0,0.21371428571428572,0.004309523809523819,93,2,4,79.91666666666667
1000057376,7,4,11,4,0,1,0.08,0.16666666666666666,0,36,79.91666666666667,195.6912037037037,240.66515098928312,0.4083814967155334,342.99444444444447,1.8814835130314298,367.60625,0.09793087032660626,141.04796159151607,0.2113888888888889,-0.02914351851851854,93,2,4,1777.6666666666667
1000057376,21,4,11,4,0,0,0.22,0.016666666666666666,0,37,1777.6666666666667,238.44729729729727,349.5215653125062,7.45517641315813,711.7444444444445,3.618687781080218,382.2034722222222,0.09680707447494699,22.216647150173607,0.20783783783783785,-0.1783558558558559,93,2,4,350.3333333333333
1000057469,8,2,2,1,0,1,0.08,0.35583333333333333,0,1,33.4,33.4,0.0,0.9999999997005988,33.4,1.0,2.9615625,0.3376595969188562,1.0,0.17,0.35583333333333333,117,2,4,37.6775
1000057469,12,3,3,1,0,0,0.47,0.0,0,2,37.6775,35.53875,2.1387500000000017,1.0601807882775334,35.53875,1.0,32.15277777777778,0.06220302375809935,1.0,0.125,-0.17791666666666667,117,2,4,700.5891666666666
1000057469,7,4,7,3,0,1,0.12,0.0,0,4,1.65,193.32916666666665,293.19719909168356,0.00853466669496146,246.63888888888889,1.0,144.92291666666668,0.027600879778042924,1.0,0.6799999999999999,-0.15145833333333333,117,2,4,2704.8333333333335
1000057469,20,0,7,3,0,0,0.2,0.05,0,5,2704.8333333333335,695.63,1038.2659518223697,3.88832185686996,1135.6908333333333,1.0,155.475,0.03215951117543014,1.0,0.568,-0.07116666666666667,117,2,4,253.25
1000057469,16,1,10,4,0,0,0.17,0.08333333333333333,0,6,253.25,621.9,962.034677178882,0.40721981025233606,986.5777777777779,3.835507559246136,233.2875,0.02571933772705353,1.0,0.5066666666666667,-0.02597222222222223,117,2,4,1867.5
1000057469,17,2,10,4,0,1,0.27,1.9166666666666667,0,7,1867.5,799.842857142857,991.6031793955046,2.3348336280048874,1608.527777777778,8.320150577527498,255.32569444444445,0.0274159638152795,1.0,0.4585714285714286,1.8110714285714287,117,2,4,528.9166666666666
1000057571,19,0,11,4,0,1,0.33,0.0,0,1,72.4925,72.4925,0.0,0.9999999998620548,72.4925,1.0,26.3746875,0.03791514117465847,1.0,0.33,0.0,28,2,4,560.5
1000057571,7,1,11,4,0,1,0.33,0.48944444444444446,0,2,560.5,316.49625000000003,244.00375,1.770953052310384,316.49625000000003,1.0,26.895960648148147,0.07436060850043313,1.0,0.33,0.48944444444444446,28,2,4,12.510555555555555
1000057571,18,1,11,4,0,1,0.23,0.6472222222222223,0,3,12.510555555555555,215.1676851851852,245.4115783146792,0.05814328273414684,215.1676851851852,1.0,27.353969907407407,0.10967329459507832,1.0,0.33,0.4840740740740741,28,2,4,10.992222222222223
1000057571,8,1,12,4,0,1,0.17,0.0,0,4,10.992222222222223,164.12381944444448,230.18809866596652,0.06697517921993834,194.66759259259263,1.0,68.92329861111111,0.05803552761700179,1.0,0.305,-0.2841666666666667,28,2,4,997.6638888888889
1000057571,7,3,1,1,0,1,0.17,0.4575,0,5,997.6638888888889,330.83183333333335,391.86157784742574,3.015622404913874,340.38888888888886,1.0,77.90979166666666,0.06417678565220995,1.0,0.27799999999999997,0.23016666666666669,28,2,4,215.67583333333334
1000057571,6,3,1,1,0,0,0.17,1.365,0,6,215.67583333333334,311.63916666666665,360.28420137874105,0.6920690862875473,408.1106481481482,1.8967097581495032,84.83517361111112,0.07072538128470526,1.0,0.25999999999999995,1.0993055555555555,28,2,4,166.20916666666668
1000057571,9,4,1,1,0,1,0.1,0.15,0,7,166.20916666666668,290.8634523809524,337.41807626870855,0.5714336583039085,459.84962962962965,2.801845772040841,85.97121527777777,0.0814226014763501,1.0,0.2471428571428571,-0.2727380952380952,28,2,4,27.265
1000057571,9,6,1,1,1,0,0.17,0.1238888888888889,0,8,27.265,257.91364583333336,327.44376109409257,0.10571367757936238,136.38333333333333,0.41224368270448847,101.97230324074074,0.07845267534178614,1.0,0.22875000000000004,-0.2647569444444445,28,2,4,384.0261111111111
1000057571,13,5,2,1,1,0,0.17,0.3333333333333333,0,9,384.0261111111111,271.92614197530867,311.25062015125013,1.4122441789059723,192.5000925925926,0.6177018589974482,115.15940972222222,0.07815253674631573,1.0,0.22222222222222227,-0.025895061728395063,28,2,4,316.49055555555555
1000057571,21,5,2,1,1,0,0.17,0.15694444444444444,0,10,316.49055555555555,276.3825833333334,295.5807715604681,1.1451175820380781,242.59388888888887,0.834047340409121,122.45842592592592,0.0816603669726158,1.0,0.21700000000000003,-0.19969444444444445,28,2,4,175.17638888888888
1000057571,10,3,5,2,0,0,0.73,0.0,0,11,175.17638888888888,267.1820202020203,283.3230512355234,0.6556443758823254,291.89768518518514,1.1317651853229005,211.02121527777777,0.052127460196455366,1.0,0.21272727272727276,-0.3384848484848485,28,2,4,2125.5069444444443
1000057571,10,0,6,2,0,0,0.17,0.0,0,12,2125.5069444444443,422.04243055555554,580.8457934123383,5.036239938235999,872.3912962962962,3.208192084538267,250.0059375,0.04799886002707436,1.0,0.25583333333333336,-0.3102777777777778,28,2,4,935.6333333333333
1000057571,4,1,7,3,0,0,0.33,3.75,0,13,935.6333333333333,461.54942307692306,574.5946539256182,2.027157410523134,1078.7722222222221,3.9031845247720565,264.7601041666667,0.04910105335136328,1.0,0.24923076923076926,3.4635897435897434,28,2,4,354.1
1000057571,8,2,7,3,0,1,0.25,0.07138888888888889,0,14,354.1,453.8744642857143,554.3843381100479,0.7801716726880941,1138.4134259259258,4.260815997358454,265.9446296296296,0.05264253698033774,1.0,0.255,-0.46242063492063495,28,2,4,28.42861111111111
1000057571,7,3,7,3,0,1,0.12,0.05,0,15,28.42861111111111,425.51140740740743,545.9990933957831,0.06681045587862214,439.38731481481483,1.0410974892406348,266.90038194444446,0.056200743853271305,1.0,0.2546666666666667,-0.4529814814814815,28,2,4,22.938055555555554
1000057571,7,2,8,3,0,1,0.17,0.20472222222222222,0,16,22.938055555555554,400.3505729166667,537.567517386198,0.0572949237661193,135.15555555555554,0.29283008231623736,293.90643518518516,0.054439093822218246,1.0,0.24625,-0.2699479166666666,28,2,4,648.1452777777778
1000057571,12,4,9,3,0,0,0.17,0.05583333333333333,0,17,648.1452777777778,414.9267320261438,524.7661491892101,1.5620716327366408,233.17064814814816,0.5137337887249585,331.08416666666665,0.05134646024047259,1.0,0.24176470588235296,-0.40295751633986926,28,2,4,892.2655555555556
1000057571,16,0,9,3,0,0,0.33,0.0,0,18,892.2655555555556,441.4455555555556,521.5705758740378,2.021235788437001,521.1162962962964,1.2246823168834693,334.2881018518519,0.05384576926395409,1.0,0.23777777777777778,-0.4364043209876543,28,2,4,76.89444444444445
1000057571,13,6,10,4,1,0,0.47,0.03916666666666667,0,19,76.89444444444445,422.25865497076023,514.1445878862511,0.1821027077537299,539.1017592592592,1.3465742169875898,361.1334722222222,0.05261212671061523,1.0,0.24263157894736845,-0.3742690058479532,28,2,4,644.2888888888889
1000057571,11,4,11,4,0,0,0.25,0.0,0,20,644.2888888888889,433.36016666666666,503.4571005228147,1.4867284499860316,537.8162962962964,1.2961717208652823,387.04829861111114,0.05167313762072652,17.55456533151886,0.254,-0.3947222222222222,28,2,4,621.9558333333333
1000057571,8,2,11,4,0,1,0.17,0.165,0,21,621.9558333333333,442.3409126984127,492.96264888148295,1.4060554098990188,447.7130555555556,1.014197673781018,405.9268402777778,0.05173346011224484,9.918352780947204,0.2538095238095238,-0.21092592592592588,28,2,4,453.085
1015025928,18,1,5,2,0,1,0.25,1.416111111111111,0,1,839.9461111111111,839.9461111111111,0.0,0.9999999999880944,839.9461111111111,1.0,155.40366898148147,0.006434854508609858,1.0,0.04,1.416111111111111,139,0,3,2889.7419444444445
1015025928,15,0,8,3,0,0,0.04,0.0,0,2,2889.7419444444445,1864.8440277777777,1024.8979166666668,1.5495890816523032,1864.8440277777777,1.0,231.25458333333333,0.008648477237388088,1.0,0.145,-0.7080555555555555,139,0,3,1820.4219444444445
1015081678,7,6,3,1,1,0,0.08,0.21666666666666667,0,1,1758.2166666666667,1758.2166666666667,0.0,0.9999999999943124,1758.2166666666667,1.0,106.85833333333333,0.009358184512204631,1.0,0.03,0.16666666666666669,175,0,3,806.3833333333333
1015081678,14,6,9,3,1,0,0.07,0.15,0,5,1.2572222222222222,514.5681111111111,695.3710405117686,0.0024432571608121218,2.746851851851852,1.0,289.16527777777776,0.017291149333089978,1.0,0.21200000000000002,0.054777777777777786,175,0,3,4367.126111111111
1015081678,6,2,10,4,0,0,0.22,0.03333333333333333,0,6,4367.126111111111,1156.661111111111,1569.8305131118507,3.775631487150293,1457.4055555555553,1.7027423489886413,305.84722222222223,0.01961763770945915,1.0,0.18833333333333335,-0.07101851851851851,175,0,3,400.3666666666667
1015081678,9,2,10,4,0,1,0.08,0.19083333333333333,0,7,400.3666666666667,1048.6190476190475,1477.2791937349004,0.3818037327968677,1589.5833333333333,2.4725363750871114,333.9434375,0.020961633659891878,1.0,0.19285714285714287,0.09662698412698413,175,0,3,674.3091666666667
1015095787,11,3,1,1,0,0,0.25,1.05,0,1,144.47833333333332,144.47833333333332,0.0,0.9999999999307854,144.47833333333332,1.0,87.17087962962962,0.011471720880284628,1.0,0.17,-0.306111111111111,125,0,5,1947.6227777777779
1015098012,11,6,1,1,1,0,0.42,0.7205555555555555,0,1,13.360277777777778,13.360277777777778,0.0,0.9999999992515125,13.360277777777778,1.0,26.136643518518518,0.03826045985175843,1.0,0.27,0.5808333333333333,90,0,6,613.9191666666667
1015098012,18,6,2,1,1,0,0.17,0.07444444444444444,0,2,613.9191666666667,313.63972222222225,300.27944444444444,1.9574024689771734,313.63972222222225,1.0,54.42398148148148,0.03674850581596144,1.0,0.345,-0.3556944444444444,90,0,6,678.8961111111112
1015098012,16,0,3,1,0,0,0.4,0.8711111111111111,0,3,678.8961111111112,435.39185185185187,299.59805068782254,1.559276105439204,435.39185185185187,1.0,90.34287037037036,0.03320682625758043,1.0,0.2866666666666667,0.5595370370370369,90,0,6,862.0533333333333
1015098012,8,3,7,3,0,1,0.35,0.02722222222222222,0,4,862.0533333333333,542.0572222222222,318.514909683522,1.5903364035688872,718.289537037037,1.0,205.0120601851852,0.01951104728369074,1.0,0.315,-0.4242361111111111,90,0,6,2752.0605555555558
1015098012,9,4,9,3,0,1,0.25,0.08,0,5,2752.0605555555558,984.0578888888889,928.7732529997152,2.796644980545781,1431.0033333333333,1.0,269.0626388888889,0.0185830333808061,1.0,0.32199999999999995,-0.2866111111111111,90,0,6,1537.213888888889
1015098012,7,1,9,3,0,1,0.5,1.0161111111111112,0,6,1537.213888888889,1076.2505555555556,872.5521389437328,1.4283048505197782,1717.1092592592595,3.9438249749425522,286.99724537037036,0.020906124002190305,1.0,0.31,0.6972685185185186,90,0,6,430.43055555555554
1015098079,13,3,8,3,0,0,0.17,0.9883333333333333,0,1,23.421388888888888,23.421388888888888,0.0,0.9999999995730398,23.421388888888888,1.0,189.14164351851852,0.005287042987453431,1.0,1.39,-0.17805555555555563,90,0,6,4515.978055555555
1015098301,18,2,12,4,0,1,0.42,4.201388888888889,0,1,742.4097222222222,742.4097222222222,0.0,0.9999999999865303,742.4097222222222,1.0,77.36833333333334,0.012925184722431657,1.0,0.17,2.0197222222222226,287,0,6,1114.4302777777777
1015098301,8,3,1,1,0,1,0.33,1.0,0,2,1114.4302777777777,928.42,186.0102777777778,1.2003514333661212,928.42,1.0,84.95450231481482,0.0235420130246732,1.0,0.295,-2.191527777777778,287,0,6,182.06805555555556
1015098301,23,3,1,1,0,0,0.17,7.815555555555555,0,3,182.06805555555556,679.6360185185184,383.21467592312655,0.26789053345017166,679.6360185185184,1.0,85.57815972222222,0.03505567319673252,1.0,0.30666666666666664,5.354537037037037,287,0,6,14.967777777777778
1015098301,18,4,2,1,0,1,0.17,1.25,0,4,14.967777777777778,513.4689583333333,439.28873369790745,0.02915030701382635,437.15537037037035,1.0,128.38158564814816,0.03115711634036589,1.0,0.27249999999999996,-2.5496527777777778,287,0,6,1027.2822222222221
1015100417,16,5,12,4,1,0,0.25,22.93722222222222,0,1,2.087222222222222,2.087222222222222,0.0,0.9999999952089433,2.087222222222222,1.0,51.2421875,0.019515169995426133,1.0,0.33,15.524722222222222,52,0,6,1227.7252777777778
1015100417,13,3,2,1,0,0,0.5,0.2602777777777778,0,2,1227.7252777777778,614.90625,612.8190277777778,1.9966056252604552,614.90625,1.0,105.11622685185185,0.019026558124263244,1.0,0.29000000000000004,-14.914583333333331,52,0,6,1292.9769444444444
1015100417,21,5,3,1,1,0,0.3,9.214444444444444,0,3,1292.9769444444444,840.9298148148149,593.7491705882157,1.5375563116569975,840.9298148148149,1.0,114.47230324074074,0.02620721270621118,1.0,0.36000000000000004,-0.9888888888888872,52,0,6,224.54583333333332
1015100417,21,2,3,1,0,0,0.47,0.24888888888888888,0,4,224.54583333333332,686.8338194444444,579.3447035644679,0.32692891202080177,915.0826851851851,1.0,125.4479513888889,0.031885733929603935,1.0,0.34500000000000003,-9.70722222222222,52,0,6,263.41555555555556
1015100417,19,5,5,2,1,0,0.22,0.22833333333333333,0,5,263.41555555555556,602.1501666666667,545.1582454936455,0.4374582456887376,593.646111111111,1.0,177.39116898148148,0.028186296018613916,1.0,0.37,-7.786333333333333,52,0,6,1246.6372222222221
1015100417,23,2,5,2,0,0,0.13,20.691944444444445,0,6,1246.6372222222221,709.5646759259258,552.588434420346,1.7569042886441466,578.199537037037,0.6875716936704037,202.55796296296296,0.029621150964561586,1.0,0.34500000000000003,13.975000000000001,52,0,6,604.0030555555555
1015100417,12,3,7,3,0,0,0.22,2.0772222222222223,0,7,604.0030555555555,694.4844444444444,512.9292946478027,0.8697143044435401,704.6852777777777,1.0259909425216027,238.07663194444444,0.029402297667053108,1.0,0.31428571428571433,-6.636150793650794,52,0,6,852.4480555555556
1015100417,14,0,7,3,0,0,0.43,0.20833333333333334,0,8,852.4480555555556,714.2298958333333,482.6371137803875,1.1935205464187688,901.0294444444444,1.4963533920738168,256.19269675925926,0.031226495138998788,1.0,0.3025,-7.675520833333333,52,0,6,434.78555555555556
1015100417,7,4,7,3,0,1,0.5,3.1244444444444444,0,9,434.78555555555556,683.180524691358,463.43179254396034,0.6364138611029866,630.4122222222222,0.8884492754528678,259.89966435185187,0.034628748068777075,1.0,0.31666666666666665,-3.906574074074074,52,0,6,88.96722222222222
1015100417,14,6,9,3,1,0,0.22,0.3333333333333333,0,10,88.96722222222222,623.7591944444445,474.4156132562169,0.14263071873439107,458.7336111111112,0.6605383529813567,311.1597106481481,0.03213783680146096,1.0,0.335,-6.307027777777777,52,0,6,1230.2411111111112
1015100417,21,6,9,3,1,0,0.17,0.1275,0,11,1230.2411111111112,678.8939141414141,484.77584752502787,1.812125702509582,584.6646296296296,0.8185944512155735,318.45300925925926,0.03454198792338831,1.0,0.3245454545454546,-5.939494949494948,52,0,6,175.03916666666666
1015100417,7,2,11,4,0,1,0.32,3.7080555555555557,0,12,175.03916666666666,636.9060185185185,484.5786530401499,0.2748273082284101,498.08250000000004,0.7290642546020019,383.903125,0.03125788569707527,20.308976673437904,0.3116666666666667,-1.86398148148148,52,0,6,1570.8027777777777
1015100571,18,1,3,1,0,1,0.2,0.13166666666666665,0,1,816.0586111111111,816.0586111111111,0.0,0.9999999999877459,816.0586111111111,1.0,143.46067129629628,0.006970551517458409,1.0,0.25,-1.0475,111,0,6,2626.9975
1015113895,8,4,12,4,0,1,0.05,0.016666666666666666,0,1,985.3583333333333,985.3583333333333,0.0,0.9999999999898515,985.3583333333333,1.0,43.67888888888889,0.022894355269517438,1.0,0.17,0.016666666666666666,8,0,3,62.935
1015113895,7,1,3,1,0,1,0.25,0.7061111111111111,0,2,62.935,524.1466666666666,461.21166666666664,0.12007135407163254,524.1466666666666,1.0,138.65155092592593,0.014424649321582363,1.0,0.11000000000000001,0.6977777777777778,8,0,3,2279.343888888889
1015113895,15,4,3,1,0,0,0.33,0.32083333333333336,0,3,2279.343888888889,1109.2124074074075,909.073508005075,2.0549210175136006,1109.2124074074075,1.0,148.98357638888888,0.02013644773950895,1.0,0.15666666666666668,0.0799074074074074,8,0,3,247.9686111111111
1015113895,9,6,4,2,1,0,0.08,0.25,0,4,247.9686111111111,893.9014583333334,871.141433173182,0.2774003877012026,863.4158333333334,1.0,178.7226388888889,0.022381048225719086,1.0,0.2,-0.010902777777777817,8,0,3,713.7375
1015113895,11,1,4,2,0,0,0.08,0.16666666666666666,0,5,713.7375,857.8686666666666,782.4981569141195,0.8319892399905192,1080.3500000000001,1.0,180.8163888888889,0.02765236066666769,1.0,0.176,-0.09205555555555558,8,0,3,50.25
1015113895,5,3,5,2,0,0,0.17,2.0,0,6,50.25,723.2655555555556,775.1404983929981,0.06947655617404197,337.3187037037037,0.30410650065580036,210.58027777777778,0.028492696767793754,1.0,0.16,1.7566203703703702,8,0,3,714.3333333333334
1015113895,12,2,6,2,0,0,0.17,0.0,0,7,714.3333333333334,721.9895238095238,717.6474602366086,0.9893957041846161,492.77361111111105,0.551261670413166,223.8620601851852,0.03126925569348105,1.0,0.16142857142857142,-0.49432539682539683,8,0,3,318.7627777777778
1015113895,17,5,6,2,1,0,1.17,0.2,0,8,318.7627777777778,671.5861805555555,684.4151675805331,0.47464165732139035,361.1153703703704,0.4209448187090343,234.06847222222223,0.03417803313726456,1.0,0.1625,-0.2325347222222222,8,0,3,244.95388888888888
1015113895,10,3,6,2,0,0,0.08,3.9166666666666665,0,9,244.95388888888888,624.1825925925926,659.0552315281157,0.3924394749099439,426.0166666666667,0.5890183258257669,245.75736111111112,0.03662148697930942,1.0,0.27444444444444444,3.5099691358024687,8,0,3,280.53333333333336
1015113895,17,4,7,3,0,1,0.3,0.08333333333333333,0,11,6.466666666666667,536.7857575757575,627.029917213801,0.012047016105179624,177.31796296296298,0.26402860585016824,261.07680555555555,0.04213319515915123,1.0,0.2772727272727273,-44.0115404040404,8,0,3,361.2
1015113895,7,5,8,3,1,0,0.17,361.53333333333336,0,12,361.2,522.1536111111111,602.2937302259661,0.6917504586906349,216.0666666666667,0.3461593918628118,289.6691666666667,0.04142656996631214,1.0,0.2791666666666666,321.106087962963,8,0,3,686.2166666666667
1015113895,20,6,8,3,1,0,0.03,0.8166666666666667,0,13,686.2166666666667,534.7738461538461,580.3141736302044,1.283190402053471,351.2944444444444,0.5955983760605482,298.19902777777776,0.0435950448828686,1.0,0.27076923076923076,-64.311047008547,8,0,3,204.71666666666667
1015113895,6,3,10,4,0,0,0.17,0.13333333333333333,0,14,204.71666666666667,511.19833333333327,565.6283166263564,0.4004642685898077,417.3777777777778,0.7775500222937585,350.62333333333333,0.03992888855086655,1.0,0.2535714285714285,-60.40073412698413,8,0,3,1258.1833333333334
1015113978,9,4,8,3,0,1,0.08,0.3333333333333333,0,1,11.666666666666666,11.666666666666666,0.0,0.9999999991428571,11.666666666666666,1.0,2.5631944444444446,0.39013817393660255,1.0,0.08,-0.2833333333333334,278,0,3,49.85
1015116364,15,4,12,4,0,0,0.17,0.08333333333333333,0,1,225.3025,225.3025,0.0,0.9999999999556152,225.3025,1.0,33.28760416666667,0.030041212788794628,1.0,0.15,-0.5,205,0,3,573.6
1015116364,22,5,12,4,1,0,0.17,10.766666666666667,0,3,4.45,267.7841666666667,234.28821229002446,0.016617860776560058,267.7841666666667,1.0,41.56815972222222,0.07217062338211255,1.0,0.15,10.544444444444446,205,0,3,194.28333333333333
1015116364,7,2,1,1,0,1,0.12,0.08166666666666667,0,4,194.28333333333333,249.40895833333335,205.38054839108275,0.7789749599366245,257.44444444444446,1.0,58.961284722222224,0.06784112691649712,1.0,0.155,-2.776666666666667,205,0,3,417.435
1015116364,5,0,2,1,0,0,0.08,3.0166666666666666,0,5,417.435,283.0141666666667,195.60719780837422,1.4749615006972572,205.38944444444442,1.0,112.89107638888889,0.044290480345637984,1.0,0.148,0.7136666666666667,205,0,3,1294.315
1015116364,8,3,6,2,0,1,0.25,5.183333333333334,0,6,1294.315,451.5643055555556,417.0502285409066,2.8662916533647467,635.3444444444444,2.372598993918803,214.00913194444445,0.028036186799531366,1.0,0.13666666666666666,2.7613888888888893,205,0,3,2426.8333333333335
1015116364,21,3,6,2,0,0,0.13,11.601111111111111,0,7,2426.8333333333335,733.7455952380953,791.7331015947583,3.307458810042694,1379.527777777778,5.531187760620599,214.53408564814814,0.032628847667034694,1.0,0.15285714285714283,8.784682539682539,205,0,3,12.598888888888888
1015116364,8,6,10,4,1,0,0.08,2.1,0,8,12.598888888888888,643.6022569444444,778.0532701633057,0.0195755822058602,1244.5824074074073,4.397597554999065,343.0126041666667,0.02332275812265159,1.0,0.15000000000000002,-1.814513888888889,205,0,3,3083.4844444444443
1015121486,6,3,1,1,0,0,0.08,2.2416666666666667,0,1,70.17361111111111,70.17361111111111,0.0,0.9999999998574963,70.17361111111111,1.0,36.94456018518518,0.027067584374735672,1.0,0.47,1.2208333333333334,110,0,9,816.4958333333333
1015121486,5,1,2,1,0,0,0.25,3.1552777777777776,0,2,816.4958333333333,443.3347222222222,373.1611111111111,1.8417141549893004,443.3347222222222,1.0,41.91690972222222,0.047713441025441373,1.0,0.27499999999999997,1.5240277777777775,110,0,9,119.33638888888889
1015121486,5,5,2,1,1,0,0.22,3.020277777777778,0,3,119.33638888888889,335.3352777777778,340.8233705275162,0.35587185957933365,335.3352777777778,1.0,59.923923611111114,0.05006347747636036,1.0,0.26666666666666666,0.8810185185185189,110,0,9,432.16833333333335
1015121486,5,6,2,1,1,0,0.08,1.566111111111111,0,4,432.16833333333335,359.54354166666667,298.12505353432596,1.2019916456237651,456.0001851851852,1.0,60.930347222222224,0.0656487314180468,1.0,0.255,-0.7934027777777779,110,0,9,24.154166666666665
1015121486,5,4,2,1,0,0,0.25,1.1066666666666667,0,5,24.154166666666665,292.46566666666666,298.49724168564484,0.08258804167044377,191.8862962962963,1.0,65.93976851851852,0.07582677513640043,1.0,0.22000000000000003,-1.0941666666666665,110,0,9,120.22611111111111
